entity_id,year_joined_nescafe_plan,training_sessions_male,training_sessions_female,training_sessions_youth,technical_visits,plantlets_received,plantlets_survived,condition_plantlets,renovation,expansion
1469278379855039095,2011.0,2,1,0,1,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583734926,1995.0,,,,1,0.0,50.0,Average (some plants are poorly developed but others are healthy),True,
1469278379855040414,2022.0,0,3,3,4 or more,,,,True,
1469278379855037910,2019.0,3,0,0,4 or more,0.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736076,2016.0,,,,1,,,,True,
7955439997583736064,2010.0,,,,2,,,,True,
1469278379855040894,2011.0,0,3,0,4 or more,0.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735105,2014.0,,,,2,300.0,70.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735114,2010.0,,,,1,0.0,83.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855039757,2011.0,2,1,0,2,0.0,93.33,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855039059,2015.0,3,0,0,0,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855040896,2017.0,2,0,0,2,,,,True,
7955439997583734996,2014.0,,,,4 or more,350.0,50.0,Average (some plants are poorly developed but others are healthy),True,True
1469278379855038859,2011.0,0,3,0,3,300.0,75.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583734965,2018.0,,,,0,,,,,
7955439997583735937,2024.0,,,,2,,,,,
7955439997583735098,2010.0,,,,2,300.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855038587,2011.0,3,0,3,4 or more,50.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583736183,2021.0,,,,4 or more,,,,True,
7955439997583735066,2018.0,,,,3,,,,,
1469278379855039777,2021.0,2,1,0,4 or more,,,,True,
1469278379855040089,2012.0,2,1,0,1,,,,True,
7955439997582420597,2022.0,0,3,0,4 or more,,,,True,
1469453888487996110,2010.0,0,1,0,2,,,,True,
1469278379855039075,2018.0,2,1,0,3,,,,True,
7955439997583734984,2019.0,,,,0,,,,,
1469278379855039955,2014.0,2,1,0,0,,,,True,
1469418069232862172,2010.0,0,2,0,4 or more,0.0,50.0,Average (some plants are poorly developed but others are healthy),True,
1469278379855039036,2015.0,0,3,0,2,400.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583734972,2019.0,,,,1,,,,,
7955439997583735035,2014.0,,,,0,,,,,
7955439997583734966,,,,,,,,,,
1469278379855040840,2016.0,1,1,0,3,,,,True,
1469418069232862184,2016.0,0,0,0,0,,,,True,True
1469278379855040903,2019.0,0,2,0,3,60.0,50.0,Poor: Plants are poorly/under-developed (considering their age),True,
1469453888487996081,2010.0,1,0,0,1,,,,,True
1469278379855038789,2022.0,0,3,3,4 or more,,,,False,
1469278379855039434,2011.0,3,0,0,2,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469453888487996124,2010.0,0,0,0,0,,,,True,False
1469418069232862157,2010.0,0,4 or more,0,4 or more,,,,True,
1469278379855040235,2012.0,0,1,0,2,,,,True,
1469278379855039327,2012.0,1,0,0,3,,,,True,
1469418069232862163,2012.0,0,1,0,0,0.0,50.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855040338,2013.0,1,2,0,0,,,,,
1469278379855040198,2012.0,0,1,0,3,,,,True,
1469278379855040148,2019.0,1,1,0,4 or more,,,,,
1469418069232862160,2010.0,1,0,0,1,0.0,40.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469278379855040214,2020.0,1,0,0,2,,,,True,
1469278379855039138,2014.0,1,0,0,4 or more,,,,True,
1469278379855040609,2018.0,3,0,0,0,,,,True,
1469453888487996145,2023.0,0,0,0,0,200.0,96.0,"Good: Plants are healthy, and phys. development is in line with their age.",,True
1469418069232862159,2018.0,1,1,0,2,,,,True,
1469278379855039698,2011.0,3,0,0,4 or more,,,,True,
1469883818362505273,2016.0,0,0,0,4 or more,0.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469278379855036689,2017.0,1,2,0,4 or more,,,,,
1469278379855040292,2015.0,0,2,0,0,,,,,
7955439997587381874,,,,,,,,,,
1469453888487996199,2010.0,0,1,0,2,0.0,70.0,Average (some plants are poorly developed but others are healthy),True,
1469453888487996195,2019.0,0,1,0,1,,,,True,
1469278379855038661,2011.0,0,3,0,2,0.0,89.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735733,2010.0,,,,2,,,,,
1469453888487996201,2010.0,0,2,0,1,,,,True,False
7955439997583735804,2010.0,,,,1,0.0,99.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735627,2012.0,,,,0,50.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735819,2010.0,,,,0,,,,,
7955439997583735793,2010.0,,,,1,,,,,
1469278379855039859,2011.0,3,0,3,4 or more,,,,True,
7955439997583736561,2010.0,,,,0,,,,,
1469278379855036710,2015.0,2,0,0,4 or more,0.0,75.86,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735479,2010.0,,,,2,,,,,
7955439997583735567,,,,,,,,,,
7955439997583735579,2012.0,,,,1,,,,True,
7955439997583735741,2010.0,,,,4 or more,,,,,
1469278379855038730,2015.0,0,3,0,2,0.0,92.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735685,2000.0,,,,0,0.0,90.0,Average (some plants are poorly developed but others are healthy),True,
1469278379855037255,2014.0,3,0,0,0,100.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855038729,2015.0,1,0,0,1,,,,True,
7955439997583735770,2010.0,,,,3,,,,,
7955439997583735605,2018.0,,,,0,,,,,
7955439997583735588,2012.0,,,,4 or more,0.0,0.0,Poor: Plants are poorly/under-developed (considering their age),True,
1469278379855037217,2011.0,2,0,0,3,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735633,2018.0,,,,0,,,,,
7955439997583735732,2012.0,,,,0,,,,,
7955439997583735526,2012.0,,,,0,,,,True,
1469418069232862167,2025.0,0,2,0,4 or more,0.0,60.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735521,2003.0,,,,1,,,,True,
7955439997583735591,2012.0,,,,2,,,,,
7955439997583735639,,,,,,,,,,
7955439997583735601,2012.0,,,,0,,,,True,
7955439997583735790,2010.0,,,,1,0.0,99.0,Cant answer,True,
7955439997583735773,2014.0,,,,0,0.0,0.0,Poor: Plants are poorly/under-developed (considering their age),True,False
1469278379855038649,2017.0,2,1,0,3,,,,True,
7955439997583735665,2005.0,,,,0,,,,,
1469278379855038689,2015.0,3,0,0,2,,,,True,False
1469278379855037176,2017.0,2,2,0,4 or more,0.0,100.0,Average (some plants are poorly developed but others are healthy),True,
1469278379855037271,2014.0,3,0,0,0,150.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
1469278379855037274,2015.0,2,1,0,4 or more,,,,True,
1469418069232862217,2014.0,0,0,0,1,,,,True,True
1469453888487995331,2017.0,0,1,0,4 or more,,,,True,
1469278379855036953,2017.0,2,1,3,4 or more,,,,,
1469278379855036637,2016.0,0,3,0,4 or more,,,,,
1469278379855036596,2017.0,3,0,0,4 or more,,,,,
1469453888487995806,2010.0,0,0,0,2,,,,True,
1469278379855037023,2021.0,1,1,0,1,,,,True,
1469278379855037069,2021.0,0,2,0,0,,,,,
1469418069232862098,2010.0,0,0,0,4 or more,0.0,70.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
1469453888487995779,2010.0,0,2,0,4 or more,0.0,50.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469453888487995822,2013.0,0,0,0,2,0.0,70.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
1469418069232862178,2012.0,0,0,0,2,1250.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469418069232862176,2010.0,0,2,0,4 or more,2000.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",,True
1470002575945832268,,,,,,,,,,
1469418069232862114,2010.0,0,0,0,0,0.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469418069232862113,2011.0,1,0,0,2,0.0,50.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469418069232862107,2010.0,0,1,0,4 or more,0.0,50.0,Average (some plants are poorly developed but others are healthy),True,False
1469418069232862101,2010.0,0,0,0,0,,,,True,True
1469418069232862103,2014.0,0,0,0,0,1000.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469278379855039484,2011.0,0,3,3,2,,,,,
1469453888487995619,2010.0,0,1,0,1,200.0,95.0,Average (some plants are poorly developed but others are healthy),True,True
1469453888487995637,2013.0,4 or more,0,0,4 or more,500.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
7955439997587000313,,,,,,,,,,
1469453888487995617,2010.0,0,4 or more,0,2,130.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997583735110,2014.0,,,,4 or more,,,,,
1469453888487995632,2021.0,0,0,0,2,,,,True,False
1469453888487995629,2010.0,1,0,0,4 or more,500.0,92.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469418069232862220,2010.0,0,1,0,2,1350.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",,True
1469278379855037239,2012.0,3,0,0,3,0.0,92.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469278379855037091,2014.0,3,0,0,4 or more,100.0,97.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469418069232862084,2010.0,1,1,0,3,0.0,55.0,Average (some plants are poorly developed but others are healthy),True,
1469861430152705312,2019.0,1,0,0,3,0.0,50.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469453888487995757,2016.0,1,0,0,3,0.0,0.0,Cant answer,True,True
1469453888487995827,2010.0,0,0,0,0,,,,True,False
1469278379855037063,2022.0,0,3,0,4 or more,,,,,
7955439997583734767,,,,,,,,,,
7955439997583735451,2019.0,,,,2,,,,True,
7955439997583735929,2015.0,,,,3,50.0,50.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469418069232862088,2010.0,0,0,0,1,,,,True,True
7955439997582177079,2018.0,0,2,0,0,,,,,True
7955439997583735364,2010.0,,,,0,0.0,100.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
1469953747529844086,2010.0,0,0,0,4 or more,200.0,0.0,Cant answer,True,
1469418069232862219,2010.0,4 or more,0,0,2,0.0,10.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
1469453888487995787,2010.0,0,0,0,1,,,,True,
1469453888487997179,2010.0,0,1,0,0,,,,True,True
1469453888487995938,2010.0,0,0,0,3,,,,True,True
1469453888487995860,2017.0,0,0,0,0,,,,True,
1469278379855036726,,,,,,,,,,
7955439997583923699,,,,,,,,,,
7955439997582574208,,,,,,,,,,
7955439997582574188,,,,,,,,,,
7955439997582576294,,,,,,,,,,
7955439997583325919,,,,,,,,,,
7955439997583325777,,0,0,0,2,,,,True,
7955439997583325730,2021.0,,,,2,,,,True,
1469453888487995940,2010.0,4 or more,0,0,2,,,,True,
1469418069232862079,2015.0,1,0,0,4 or more,400.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
1469453888487995942,2010.0,0,1,0,4 or more,500.0,60.0,Average (some plants are poorly developed but others are healthy),True,
1469453888487995932,2010.0,0,1,0,4 or more,,,,True,
7955439997583927543,,,,,,,,,,
7955439997586684495,,,,,,,,,,
1469418069232862198,2010.0,0,0,0,2,,,,True,True
7955439997583922910,2020.0,1,1,1,2,,,,,
1469418069232862203,2010.0,3,3,0,4 or more,0.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
7955439997582576333,,,,,,,,,,
7955439997582573929,,,,,,,,,,
7955439997583923562,,,,,,,,,,
7955439997582574259,2024.0,,,,1,100.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
7955439997582576976,2024.0,4 or more,1,2,4 or more,50.0,90.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,True
7955439997582576633,,,,,,,,,,
10045263171842759826,,,,,,,,,,
7955439997582573871,,,,,,,,,,
7955439997582573559,2024.0,3,0,3,0,100.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,False
7955439997582574081,2023.0,3,3,3,0,100.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",True,
7955439997582573868,,,,,,,,,,
1469278379855038652,,,,,,,,,,
7955439997582573513,,,,,,,,,,
7955439997582576979,,,,,,,,,,
7955439997583869131,2024.0,1,1,,4 or more,0.0,50.0,"Good: Plants are healthy, and phys. development is in line with their age.",,True
7955439997583325667,2020.0,2,1,0,1,,,,True,
7955439997583325031,2025.0,2,1,3,1,,,,,
7955439997583324875,2021.0,1,2,0,1,,,,True,True
7955439997583325138,2019.0,2,0,0,2,,,,,
7955439997583325904,2025.0,1,0,0,0,,,,,
7955439997583953571,,,,,,,,,,
1469278379855039948,,,,,,,,,,
7955439997583324789,,,,,,,,,,
7955439997580647630,,,,,,,,,,
10045222585760773352,2024.0,1,1,1,1,,,,,
7955439997574930123,2021.0,,,,2,50.0,80.0,"Good: Plants are healthy, and phys. development is in line with their age.",,True
7955439997577295143,,,,,,,,,,
7955439997574930069,2024.0,2,2,1,2,50.0,17.0,Average (some plants are poorly developed but others are healthy),True,
