location_id,raw_location,latitude,longitude
529,POINT(-17.045789 -39.585104),-17.045789,-39.585104
530,POINT(-20.9257811 -47.4171001),-20.9257811,-47.4171001
531,POINT(12.62892968953832 108.05331889550020),12.62892968953832,108.05331889550020
532,POINT(108.227604 12.860024),108.227604,12.860024
533,POINT(-20.971111 -47.151389),-20.971111,-47.151389
534,POINT(106.825974 -6.245378),106.825974,-6.245378
535,POINT(13.6350012 108.0217451),13.6350012,108.0217451
536,POINT(11.6962952 107.9679375),11.6962952,107.9679375
537,POINT(10.2813662 98.9736814),10.2813662,98.9736814
538,POINT(13.7432136 108.002160),13.7432136,108.002160
539,POINT(12.50169811593218 107.99670230201200),12.50169811593218,107.99670230201200
540,POINT(14.8754351 -88.201438),14.8754351,-88.201438
541,POINT(12.5323982 107.9985752),12.5323982,107.9985752
542,POINT(12.47775255602187 107.84935631387295),12.47775255602187,107.84935631387295
543,POINT(10.7830379 99.0511732),10.7830379,99.0511732
544,POINT(11.62593326967118 108.11066526591496),11.62593326967118,108.11066526591496
545,POINT(11.972953 107.6465944),11.972953,107.6465944
546,POINT(10.3349262 98.8985657),10.3349262,98.8985657
547,POINT(12.53508621427271 107.99221120552787),12.53508621427271,107.99221120552787
548,POINT(12.6376232 108.0955422),12.6376232,108.0955422
549,POINT(11.62721028884858 108.12136052812104),11.62721028884858,108.12136052812104
550,POINT(11.5995958 108.0078504),11.5995958,108.0078504
551,POINT(14.0255371 108.0903968),14.0255371,108.0903968
552,POINT(10.296438 98.953360),10.296438,98.953360
553,POINT(12.3700461 107.7815147),12.3700461,107.7815147
554,POINT(18.6005912 -96.8651749),18.6005912,-96.8651749
555,POINT(12.96611230979913 108.16819139885216),12.96611230979913,108.16819139885216
556,POINT(12.8773525 108.2298706),12.8773525,108.2298706
557,POINT(-19.1491363 -40.1610075),-19.1491363,-40.1610075
558,POINT(12.9997855 108.1942218),12.9997855,108.1942218
559,POINT(12.85943650579063 108.20454906581247),12.85943650579063,108.20454906581247
